cell_id,dataset,n_train,method,seed,tuning_budget,status,metric,value
diabetes130__n10000__ctgan__seed0__budget20,diabetes130,10000,ctgan,0,20,ok,cost_fit_seconds,133.52963616600027
diabetes130__n10000__ctgan__seed1__budget20,diabetes130,10000,ctgan,1,20,ok,cost_fit_seconds,133.72232604199962
diabetes130__n10000__ctgan__seed2__budget20,diabetes130,10000,ctgan,2,20,ok,cost_fit_seconds,133.80941162499948
diabetes130__n10000__ctgan__seed3__budget20,diabetes130,10000,ctgan,3,20,ok,cost_fit_seconds,132.8558672920044
diabetes130__n10000__ctgan__seed4__budget20,diabetes130,10000,ctgan,4,20,ok,cost_fit_seconds,134.39735158300027
diabetes130__n10000__marginals__seed0__budget0,diabetes130,10000,marginals,0,0,ok,cost_fit_seconds,0.004037375008920208
diabetes130__n10000__marginals__seed1__budget0,diabetes130,10000,marginals,1,0,ok,cost_fit_seconds,0.003179874998750165
diabetes130__n10000__marginals__seed2__budget0,diabetes130,10000,marginals,2,0,ok,cost_fit_seconds,0.0031755410018377006
diabetes130__n10000__marginals__seed3__budget0,diabetes130,10000,marginals,3,0,ok,cost_fit_seconds,0.0031763749866513535
diabetes130__n10000__marginals__seed4__budget0,diabetes130,10000,marginals,4,0,ok,cost_fit_seconds,0.003191665993654169
diabetes130__n10000__real_subsample__seed0__budget0,diabetes130,10000,real_subsample,0,0,ok,cost_fit_seconds,0.0013877090095775202
diabetes130__n10000__real_subsample__seed1__budget0,diabetes130,10000,real_subsample,1,0,ok,cost_fit_seconds,0.00047029199777171016
diabetes130__n10000__real_subsample__seed2__budget0,diabetes130,10000,real_subsample,2,0,ok,cost_fit_seconds,0.0004625000001396984
diabetes130__n10000__real_subsample__seed3__budget0,diabetes130,10000,real_subsample,3,0,ok,cost_fit_seconds,0.00045416600187309086
diabetes130__n10000__real_subsample__seed4__budget0,diabetes130,10000,real_subsample,4,0,ok,cost_fit_seconds,0.0004774999979417771
diabetes130__n10000__smote__seed0__budget20,diabetes130,10000,smote,0,20,ok,cost_fit_seconds,0.16025866699055769
diabetes130__n10000__smote__seed1__budget20,diabetes130,10000,smote,1,20,ok,cost_fit_seconds,0.17064795800251886
diabetes130__n10000__smote__seed2__budget20,diabetes130,10000,smote,2,20,ok,cost_fit_seconds,0.16910308398655616
diabetes130__n10000__smote__seed3__budget20,diabetes130,10000,smote,3,20,ok,cost_fit_seconds,0.16348166699754074
diabetes130__n10000__smote__seed4__budget20,diabetes130,10000,smote,4,20,ok,cost_fit_seconds,0.1500799169880338
diabetes130__n10000__tabddpm__seed0__budget20,diabetes130,10000,tabddpm,0,20,ok,cost_fit_seconds,393.43770512500487
diabetes130__n10000__tabddpm__seed1__budget20,diabetes130,10000,tabddpm,1,20,ok,cost_fit_seconds,395.38707216701005
diabetes130__n10000__tabddpm__seed2__budget20,diabetes130,10000,tabddpm,2,20,ok,cost_fit_seconds,395.5156086250063
diabetes130__n10000__tabddpm__seed3__budget20,diabetes130,10000,tabddpm,3,20,ok,cost_fit_seconds,395.23246091700275
diabetes130__n10000__tabddpm__seed4__budget20,diabetes130,10000,tabddpm,4,20,ok,cost_fit_seconds,394.4667748330103
diabetes130__n10000__tvae__seed0__budget20,diabetes130,10000,tvae,0,20,ok,cost_fit_seconds,82.14726541699201
diabetes130__n10000__tvae__seed1__budget20,diabetes130,10000,tvae,1,20,ok,cost_fit_seconds,82.68571695798892
diabetes130__n10000__tvae__seed2__budget20,diabetes130,10000,tvae,2,20,ok,cost_fit_seconds,82.43215862500074
diabetes130__n10000__tvae__seed3__budget20,diabetes130,10000,tvae,3,20,ok,cost_fit_seconds,82.42293179199623
diabetes130__n10000__tvae__seed4__budget20,diabetes130,10000,tvae,4,20,ok,cost_fit_seconds,82.85225916698982
diabetes130__n10000__ucsmote__seed0__budget20,diabetes130,10000,ucsmote,0,20,ok,cost_fit_seconds,0.24233233400445897
diabetes130__n10000__ucsmote__seed1__budget20,diabetes130,10000,ucsmote,1,20,ok,cost_fit_seconds,0.24141445900022518
diabetes130__n10000__ucsmote__seed2__budget20,diabetes130,10000,ucsmote,2,20,ok,cost_fit_seconds,0.23699733401008416
diabetes130__n10000__ucsmote__seed3__budget20,diabetes130,10000,ucsmote,3,20,ok,cost_fit_seconds,0.24411695801245514
diabetes130__n10000__ucsmote__seed4__budget20,diabetes130,10000,ucsmote,4,20,ok,cost_fit_seconds,0.22919770900625736
diabetes130__n1000__copula__seed0__budget0,diabetes130,1000,copula,0,0,ok,cost_fit_seconds,0.6904792080022162
diabetes130__n1000__copula__seed1__budget0,diabetes130,1000,copula,1,0,ok,cost_fit_seconds,0.6763781670015305
diabetes130__n1000__copula__seed2__budget0,diabetes130,1000,copula,2,0,ok,cost_fit_seconds,0.7061867500015069
diabetes130__n1000__copula__seed3__budget0,diabetes130,1000,copula,3,0,ok,cost_fit_seconds,0.6810648329992546
diabetes130__n1000__copula__seed4__budget0,diabetes130,1000,copula,4,0,ok,cost_fit_seconds,0.6943759580026381
diabetes130__n1000__ctgan__seed0__budget20,diabetes130,1000,ctgan,0,20,ok,cost_fit_seconds,13.179068249999546
diabetes130__n1000__ctgan__seed1__budget20,diabetes130,1000,ctgan,1,20,ok,cost_fit_seconds,13.563498582996544
diabetes130__n1000__ctgan__seed2__budget20,diabetes130,1000,ctgan,2,20,ok,cost_fit_seconds,13.517020083003445
diabetes130__n1000__ctgan__seed3__budget20,diabetes130,1000,ctgan,3,20,ok,cost_fit_seconds,14.232462250001845
diabetes130__n1000__ctgan__seed4__budget20,diabetes130,1000,ctgan,4,20,ok,cost_fit_seconds,13.843656250013737
diabetes130__n1000__marginals__seed0__budget0,diabetes130,1000,marginals,0,0,ok,cost_fit_seconds,0.0024851659982232377
diabetes130__n1000__marginals__seed1__budget0,diabetes130,1000,marginals,1,0,ok,cost_fit_seconds,0.0009975419961847365
diabetes130__n1000__marginals__seed2__budget0,diabetes130,1000,marginals,2,0,ok,cost_fit_seconds,0.001009999992675148
diabetes130__n1000__marginals__seed3__budget0,diabetes130,1000,marginals,3,0,ok,cost_fit_seconds,0.0010040420020231977
diabetes130__n1000__marginals__seed4__budget0,diabetes130,1000,marginals,4,0,ok,cost_fit_seconds,0.001002917008008808
diabetes130__n1000__real_subsample__seed0__budget0,diabetes130,1000,real_subsample,0,0,ok,cost_fit_seconds,0.0012891249934909865
diabetes130__n1000__real_subsample__seed1__budget0,diabetes130,1000,real_subsample,1,0,ok,cost_fit_seconds,0.00042070800554938614
diabetes130__n1000__real_subsample__seed2__budget0,diabetes130,1000,real_subsample,2,0,ok,cost_fit_seconds,0.0004032500000903383
diabetes130__n1000__real_subsample__seed3__budget0,diabetes130,1000,real_subsample,3,0,ok,cost_fit_seconds,0.0004551250021904707
diabetes130__n1000__real_subsample__seed4__budget0,diabetes130,1000,real_subsample,4,0,ok,cost_fit_seconds,0.00040275001083500683
diabetes130__n1000__smote__seed0__budget20,diabetes130,1000,smote,0,20,ok,cost_fit_seconds,0.03607674999511801
diabetes130__n1000__smote__seed1__budget20,diabetes130,1000,smote,1,20,ok,cost_fit_seconds,0.035210292000556365
diabetes130__n1000__smote__seed2__budget20,diabetes130,1000,smote,2,20,ok,cost_fit_seconds,0.03624029101047199
diabetes130__n1000__smote__seed3__budget20,diabetes130,1000,smote,3,20,ok,cost_fit_seconds,0.03644937499484513
diabetes130__n1000__smote__seed4__budget20,diabetes130,1000,smote,4,20,ok,cost_fit_seconds,0.03549345801002346
diabetes130__n1000__tabddpm__seed0__budget20,diabetes130,1000,tabddpm,0,20,ok,cost_fit_seconds,389.366297792003
diabetes130__n1000__tabddpm__seed1__budget20,diabetes130,1000,tabddpm,1,20,ok,cost_fit_seconds,386.0093407079985
diabetes130__n1000__tabddpm__seed2__budget20,diabetes130,1000,tabddpm,2,20,ok,cost_fit_seconds,389.10182895799517
diabetes130__n1000__tabddpm__seed3__budget20,diabetes130,1000,tabddpm,3,20,ok,cost_fit_seconds,408.3768141249893
diabetes130__n1000__tabddpm__seed4__budget20,diabetes130,1000,tabddpm,4,20,ok,cost_fit_seconds,405.4010030000063
diabetes130__n1000__tvae__seed0__budget20,diabetes130,1000,tvae,0,20,ok,cost_fit_seconds,8.458107875005226
diabetes130__n1000__tvae__seed1__budget20,diabetes130,1000,tvae,1,20,ok,cost_fit_seconds,8.439792374992976
diabetes130__n1000__tvae__seed2__budget20,diabetes130,1000,tvae,2,20,ok,cost_fit_seconds,8.457167291999212
diabetes130__n1000__tvae__seed3__budget20,diabetes130,1000,tvae,3,20,ok,cost_fit_seconds,8.508814375003567
diabetes130__n1000__tvae__seed4__budget20,diabetes130,1000,tvae,4,20,ok,cost_fit_seconds,8.440772125002695
diabetes130__n1000__ucsmote__seed0__budget20,diabetes130,1000,ucsmote,0,20,ok,cost_fit_seconds,0.03506945801200345
diabetes130__n1000__ucsmote__seed1__budget20,diabetes130,1000,ucsmote,1,20,ok,cost_fit_seconds,0.03689424999174662
diabetes130__n1000__ucsmote__seed2__budget20,diabetes130,1000,ucsmote,2,20,ok,cost_fit_seconds,0.03693825000664219
diabetes130__n1000__ucsmote__seed3__budget20,diabetes130,1000,ucsmote,3,20,ok,cost_fit_seconds,0.035991791999549605
diabetes130__n1000__ucsmote__seed4__budget20,diabetes130,1000,ucsmote,4,20,ok,cost_fit_seconds,0.035308083999552764
diabetes130__n20000__copula__seed0__budget0,diabetes130,20000,copula,0,0,ok,cost_fit_seconds,5.584850207989803
diabetes130__n20000__copula__seed1__budget0,diabetes130,20000,copula,1,0,ok,cost_fit_seconds,5.433674790998339
diabetes130__n20000__copula__seed2__budget0,diabetes130,20000,copula,2,0,ok,cost_fit_seconds,5.376421459004632
diabetes130__n20000__copula__seed3__budget0,diabetes130,20000,copula,3,0,ok,cost_fit_seconds,5.29660345899174
diabetes130__n20000__copula__seed4__budget0,diabetes130,20000,copula,4,0,ok,cost_fit_seconds,5.491533915992477
diabetes130__n20000__ctgan__seed0__budget20,diabetes130,20000,ctgan,0,20,ok,cost_fit_seconds,251.47164366699872
diabetes130__n20000__ctgan__seed1__budget20,diabetes130,20000,ctgan,1,20,ok,cost_fit_seconds,250.26506150000205
diabetes130__n20000__ctgan__seed2__budget20,diabetes130,20000,ctgan,2,20,ok,cost_fit_seconds,254.71366841699637
diabetes130__n20000__ctgan__seed3__budget20,diabetes130,20000,ctgan,3,20,ok,cost_fit_seconds,252.70645479200175
diabetes130__n20000__ctgan__seed4__budget20,diabetes130,20000,ctgan,4,20,ok,cost_fit_seconds,254.018588292005
diabetes130__n20000__marginals__seed0__budget0,diabetes130,20000,marginals,0,0,ok,cost_fit_seconds,0.005660916998749599
diabetes130__n20000__marginals__seed1__budget0,diabetes130,20000,marginals,1,0,ok,cost_fit_seconds,0.005520374994375743
diabetes130__n20000__marginals__seed2__budget0,diabetes130,20000,marginals,2,0,ok,cost_fit_seconds,0.005394125008024275
diabetes130__n20000__marginals__seed3__budget0,diabetes130,20000,marginals,3,0,ok,cost_fit_seconds,0.005466999995405786
diabetes130__n20000__marginals__seed4__budget0,diabetes130,20000,marginals,4,0,ok,cost_fit_seconds,0.005555291994824074
diabetes130__n20000__real_subsample__seed0__budget0,diabetes130,20000,real_subsample,0,0,ok,cost_fit_seconds,0.00133050000295043
diabetes130__n20000__real_subsample__seed1__budget0,diabetes130,20000,real_subsample,1,0,ok,cost_fit_seconds,0.0005650420062011108
diabetes130__n20000__real_subsample__seed2__budget0,diabetes130,20000,real_subsample,2,0,ok,cost_fit_seconds,0.0005027500010328367
diabetes130__n20000__real_subsample__seed3__budget0,diabetes130,20000,real_subsample,3,0,ok,cost_fit_seconds,0.0005059579998487607
diabetes130__n20000__real_subsample__seed4__budget0,diabetes130,20000,real_subsample,4,0,ok,cost_fit_seconds,0.0004907500115223229
diabetes130__n20000__smote__seed0__budget20,diabetes130,20000,smote,0,20,ok,cost_fit_seconds,0.46956504200352356
diabetes130__n20000__smote__seed1__budget20,diabetes130,20000,smote,1,20,ok,cost_fit_seconds,0.4511112500040326
diabetes130__n20000__smote__seed2__budget20,diabetes130,20000,smote,2,20,ok,cost_fit_seconds,0.4565012919920264
diabetes130__n20000__smote__seed3__budget20,diabetes130,20000,smote,3,20,ok,cost_fit_seconds,0.48118216599687
diabetes130__n20000__smote__seed4__budget20,diabetes130,20000,smote,4,20,ok,cost_fit_seconds,0.4859357499954058
diabetes130__n20000__tabddpm__seed0__budget20,diabetes130,20000,tabddpm,0,20,ok,cost_fit_seconds,371.0682761249773
diabetes130__n20000__tabddpm__seed1__budget20,diabetes130,20000,tabddpm,1,20,ok,cost_fit_seconds,372.7192631670041
diabetes130__n20000__tabddpm__seed2__budget20,diabetes130,20000,tabddpm,2,20,ok,cost_fit_seconds,386.80159979200107
diabetes130__n20000__tabddpm__seed3__budget20,diabetes130,20000,tabddpm,3,20,ok,cost_fit_seconds,384.68051645800006
diabetes130__n20000__tabddpm__seed4__budget20,diabetes130,20000,tabddpm,4,20,ok,cost_fit_seconds,380.6496039169724
diabetes130__n20000__tvae__seed0__budget20,diabetes130,20000,tvae,0,20,ok,cost_fit_seconds,163.73090350000712
diabetes130__n20000__tvae__seed1__budget20,diabetes130,20000,tvae,1,20,ok,cost_fit_seconds,163.13780945900362
diabetes130__n20000__tvae__seed2__budget20,diabetes130,20000,tvae,2,20,ok,cost_fit_seconds,163.95712866699614
diabetes130__n20000__tvae__seed3__budget20,diabetes130,20000,tvae,3,20,ok,cost_fit_seconds,163.77903887499997
diabetes130__n20000__tvae__seed4__budget20,diabetes130,20000,tvae,4,20,ok,cost_fit_seconds,163.56200370800798
diabetes130__n20000__ucsmote__seed0__budget20,diabetes130,20000,ucsmote,0,20,ok,cost_fit_seconds,0.41955416699056514
diabetes130__n20000__ucsmote__seed1__budget20,diabetes130,20000,ucsmote,1,20,ok,cost_fit_seconds,0.4216669169982197
diabetes130__n20000__ucsmote__seed2__budget20,diabetes130,20000,ucsmote,2,20,ok,cost_fit_seconds,0.4147314170113532
diabetes130__n20000__ucsmote__seed3__budget20,diabetes130,20000,ucsmote,3,20,ok,cost_fit_seconds,0.5309609999967506
diabetes130__n20000__ucsmote__seed4__budget20,diabetes130,20000,ucsmote,4,20,ok,cost_fit_seconds,0.5146458329982124
diabetes130__n2000__copula__seed0__budget0,diabetes130,2000,copula,0,0,ok,cost_fit_seconds,0.9306195000099251
diabetes130__n2000__copula__seed1__budget0,diabetes130,2000,copula,1,0,ok,cost_fit_seconds,0.9171668330091052
diabetes130__n2000__copula__seed2__budget0,diabetes130,2000,copula,2,0,ok,cost_fit_seconds,0.8988808330032043
diabetes130__n2000__copula__seed3__budget0,diabetes130,2000,copula,3,0,ok,cost_fit_seconds,0.9072149580024416
diabetes130__n2000__copula__seed4__budget0,diabetes130,2000,copula,4,0,ok,cost_fit_seconds,0.937585499996203
diabetes130__n2000__ctgan__seed0__budget20,diabetes130,2000,ctgan,0,20,ok,cost_fit_seconds,56.92854341700149
diabetes130__n2000__ctgan__seed1__budget20,diabetes130,2000,ctgan,1,20,ok,cost_fit_seconds,57.535124749992974
diabetes130__n2000__ctgan__seed2__budget20,diabetes130,2000,ctgan,2,20,ok,cost_fit_seconds,58.97785500000464
diabetes130__n2000__ctgan__seed3__budget20,diabetes130,2000,ctgan,3,20,ok,cost_fit_seconds,57.99516708300507
diabetes130__n2000__ctgan__seed4__budget20,diabetes130,2000,ctgan,4,20,ok,cost_fit_seconds,62.79388595800265
diabetes130__n2000__marginals__seed0__budget0,diabetes130,2000,marginals,0,0,ok,cost_fit_seconds,0.0017277090082643554
diabetes130__n2000__marginals__seed1__budget0,diabetes130,2000,marginals,1,0,ok,cost_fit_seconds,0.001255082999705337
diabetes130__n2000__marginals__seed2__budget0,diabetes130,2000,marginals,2,0,ok,cost_fit_seconds,0.0012690830044448376
diabetes130__n2000__marginals__seed3__budget0,diabetes130,2000,marginals,3,0,ok,cost_fit_seconds,0.0013015000004088506
diabetes130__n2000__marginals__seed4__budget0,diabetes130,2000,marginals,4,0,ok,cost_fit_seconds,0.0014559999981429428
diabetes130__n2000__real_subsample__seed0__budget0,diabetes130,2000,real_subsample,0,0,ok,cost_fit_seconds,0.0014521670091198757
diabetes130__n2000__real_subsample__seed1__budget0,diabetes130,2000,real_subsample,1,0,ok,cost_fit_seconds,0.0005475000070873648
diabetes130__n2000__real_subsample__seed2__budget0,diabetes130,2000,real_subsample,2,0,ok,cost_fit_seconds,0.00045445800060406327
diabetes130__n2000__real_subsample__seed3__budget0,diabetes130,2000,real_subsample,3,0,ok,cost_fit_seconds,0.00041170800977852196
diabetes130__n2000__real_subsample__seed4__budget0,diabetes130,2000,real_subsample,4,0,ok,cost_fit_seconds,0.00047566699504386634
diabetes130__n2000__smote__seed0__budget20,diabetes130,2000,smote,0,20,ok,cost_fit_seconds,0.045322958001634106
diabetes130__n2000__smote__seed1__budget20,diabetes130,2000,smote,1,20,ok,cost_fit_seconds,0.04390162500203587
diabetes130__n2000__smote__seed2__budget20,diabetes130,2000,smote,2,20,ok,cost_fit_seconds,0.04490500000247266
diabetes130__n2000__smote__seed3__budget20,diabetes130,2000,smote,3,20,ok,cost_fit_seconds,0.049510167009430006
diabetes130__n2000__smote__seed4__budget20,diabetes130,2000,smote,4,20,ok,cost_fit_seconds,0.04853029201331083
diabetes130__n2000__tabddpm__seed0__budget20,diabetes130,2000,tabddpm,0,20,ok,cost_fit_seconds,388.79969058300776
diabetes130__n2000__tabddpm__seed1__budget20,diabetes130,2000,tabddpm,1,20,ok,cost_fit_seconds,396.06814666700666
diabetes130__n2000__tabddpm__seed2__budget20,diabetes130,2000,tabddpm,2,20,ok,cost_fit_seconds,396.82265533300233
diabetes130__n2000__tabddpm__seed3__budget20,diabetes130,2000,tabddpm,3,20,ok,cost_fit_seconds,396.4726188749919
diabetes130__n2000__tabddpm__seed4__budget20,diabetes130,2000,tabddpm,4,20,ok,cost_fit_seconds,399.0119531669916
diabetes130__n2000__tvae__seed0__budget20,diabetes130,2000,tvae,0,20,ok,cost_fit_seconds,15.239673000003677
